url,types,app_id,name,recent_reviews,all_reviews,release_date,popular_tags,genre
https:,app,226840,Age of Wonders III,"Mixed,(42),- 54% of the 42 user reviews in the last 30 days are positive.","Mostly Positive,(4,624),- 78% of the 4,624 user reviews for this game are positive.",31-Mar-14,"Strategy,Turn-Based Strategy,Fantasy,RPG,4X,Turn-Based,Multiplayer,Singleplayer,Tactical,Masterpiece,Hex Grid,Co-op,Adventure,Grand Strategy,Great Soundtrack,Classic,Atmospheric,Moddable,Action,Female Protagonist","RPG,Strategy"
https:,app,388090,Five Nights at Freddys 4,"Very Positive,(34),- 82% of the 34 user reviews in the last 30 days are positive.","Very Positive,(6,254),- 92% of the 6,254 user reviews for this game are positive.",23-Jul-15,"Horror,Survival Horror,Singleplayer,First-Person,Robots,Dark,Difficult,Point & Click,Survival,Psychological Horror,Strategy,Indie,Story Rich,Atmospheric,Action,Family Friendly,Simulation,Animation & Modeling,Illuminati,Memes","Action,Indie,Strategy"
https:,app,7670,BioShock,but you'll also be forced to genetically modify your DNA to create an even more deadly weapon: you.","Very Positive,(77),- 89% of the 77 user reviews in the last 30 days are positive.","Very Positive,(15,658),- 94% of the 15,658 user reviews for this game are positive.","2K,2K",NaN
https:,app,840800,Outlaws of the Old West,"Mixed,(200),- 59% of the 200 user reviews in the last 30 days are positive.","Mixed,(2,296),- 64% of the 2,296 user reviews for this game are positive.",12-Mar-19,"Early Access,Survival,Open World,Western,Multiplayer,Early Access,Indie,Massively Multiplayer,Strategy,Management,Casual,Action,Story Rich,Choices Matter,Adventure,Base Building,Crafting,Memes,RPG,Rogue-like","Action,Adventure,Casual,Indie,Massively Multiplayer,RPG,Strategy,Early Access"
https:,app,200710,Torchlight II,"Very Positive,(73),- 86% of the 73 user reviews in the last 30 days are positive.","Very Positive,(22,219),- 94% of the 22,219 user reviews for this game are positive.",20-Sep-12,"RPG,Action RPG,Hack and Slash,Co-op,Dungeon Crawler,Loot,Fantasy,Online Co-Op,Multiplayer,Action,Adventure,Singleplayer,Indie,Moddable,Character Customization,Replay Value,Isometric,Steampunk,Atmospheric,Cartoon","Action,Adventure,Indie,RPG"
https:,app,600750,Star Trek Timelines,,"Mixed,(499),- 51% of the 499 user reviews for this game are positive.",14-Jan-16,"Free to Play,Strategy,Adventure,RPG,Space,Sci-fi,Multiplayer,Singleplayer,Action","Adventure,Free to Play,RPG,Strategy"
https:,app,555880,Sairento VR,"Very Positive,(13),- 84% of the 13 user reviews in the last 30 days are positive.","Very Positive,(1,009),- 90% of the 1,009 user reviews for this game are positive.",6-Feb-18,"VR,Action,Indie,Female Protagonist,RPG,Cyberpunk,Strategy,Gore,Violent,Bullet Time,Early Access,Horror,Arcade,First-Person,FPS,Robots,Futuristic,Zombies,Action-Adventure,Superhero","Action,Indie,RPG,Strategy"
https:,app,521150,Another Brick in The Mall,"Mostly Positive,(14),- 71% of the 14 user reviews in the last 30 days are positive.","Very Positive,(970),- 81% of the 970 user reviews for this game are positive.",3-Nov-16,"Early Access,Simulation,Management,Building,Strategy,Economy,Indie,Early Access,City Builder,Base Building,Capitalism,2D,Sandbox,Real-Time with Pause,Singleplayer","Indie,Simulation,Strategy,Early Access"
https:,app,321410,Command Modern Air  Naval Operations WOTY,,"Very Positive,(397),- 83% of the 397 user reviews for this game are positive.",26-Sep-14,"Strategy,Simulation,Naval,Military,Wargame,Realistic,Modern,Tactical,Real-Time with Pause,Singleplayer,War,Cold War","Simulation,Strategy"
https:,app,332570,Amazing Frog,"Very Positive,(27),- 92% of the 27 user reviews in the last 30 days are positive.","Very Positive,(1,672),- 85% of the 1,672 user reviews for this game are positive.",20-Nov-14,"Early Access,Funny,Open World,Multiplayer,Sandbox,Adventure,Early Access,Comedy,Indie,Physics,Co-op,Local Co-Op,Third Person,Parkour,Memes,Family Friendly,Singleplayer,Simulation,Shooter,First-Person","Adventure,Indie,Early Access"
https:,app,400940,Budget Cuts,"Mixed,(26),- 65% of the 26 user reviews in the last 30 days are positive.","Mostly Positive,(538),- 74% of the 538 user reviews for this game are positive.",14-Jun-18,"VR,Stealth,Action,Singleplayer,Adventure,Indie,Robots,Colorful,Horror,First-Person,FPS","Action,Adventure,Indie"
https:,app,503940,Railway Empire,"Mixed,(32),- 56% of the 32 user reviews in the last 30 days are positive.","Mostly Positive,(2,751),- 79% of the 2,751 user reviews for this game are positive.",26-Jan-18,"Strategy,Management,Trains,Simulation,Economy,Building,Historical,Real-Time,America,Trading,Singleplayer,Western,Multiplayer,Sandbox","Simulation,Strategy"
https:,app,24780,SimCity 4 Deluxe Edition,"Very Positive,(18),- 83% of the 18 user reviews in the last 30 days are positive.","Mostly Positive,(3,738),- 75% of the 3,738 user reviews for this game are positive.",22-Sep-03,"City Builder,Simulation,Strategy,Management,Sandbox,Building,Classic,Moddable,Economy,Singleplayer,Real-Time with Pause,Multiplayer,Great Soundtrack,Addictive,Masterpiece,Atmospheric,Isometric","Simulation,Strategy"
https:,app,346900,AdVenture Capitalist,"Mostly Positive,(178),- 75% of the 178 user reviews in the last 30 days are positive.","Very Positive,(39,418),- 89% of the 39,418 user reviews for this game are positive.",30-Mar-15,"Free to Play,Clicker,Capitalism,Singleplayer,Casual,Management,Simulation,Indie,Point & Click,Funny,2D,Adventure,Strategy,Touch-Friendly,Real-Time,Addictive,Comedy,Memes,Family Friendly,Sandbox","Casual,Free to Play,Indie"
https:,app,506610,Five Nights at Freddys Sister Location,"Very Positive,(42),- 90% of the 42 user reviews in the last 30 days are positive.","Very Positive,(4,806),- 91% of the 4,806 user reviews for this game are positive.",7-Oct-16,"Horror,Survival Horror,Singleplayer,Robots,First-Person,Dark,Survival,Difficult,Strategy,Indie,Story Rich,Mystery,Psychological Horror,Atmospheric,Simulation,Lore-Rich,Memes,Funny,Adventure,Gore","Action,Indie,Simulation"
https:,app,553310,Lethal League Blaze,"Very Positive,(31),- 90% of the 31 user reviews in the last 30 days are positive.","Overwhelmingly Positive,(1,589),- 96% of the 1,589 user reviews for this game are positive.",24-Oct-18,"Great Soundtrack,Fighting,Action,Fast-Paced,Indie,Sports,2D Fighter,Competitive,Local Multiplayer,Multiplayer,Soundtrack,Arcade,Online Co-Op,Funny,e-sports,4 Player Local,Psychological Horror,Anime","Action,Indie,Sports"
https:,app,384190,ABZU,"Very Positive,(111),- 94% of the 111 user reviews in the last 30 days are positive.","Very Positive,(13,369),- 92% of the 13,369 user reviews for this game are positive.",2-Aug-16,"Relaxing,Atmospheric,Underwater,Exploration,Great Soundtrack,Adventure,Singleplayer,Colorful,Casual,Indie,Fantasy,Family Friendly,Story Rich,Short,Open World,Simulation,Third Person,Beautiful,Walking Simulator,Controller","Action,Adventure,Casual,Indie,Simulation"
https:,app,605740,Flashing Lights  Police Firefighting Emergency Services Simulator,"Very Positive,(98),- 81% of the 98 user reviews in the last 30 days are positive.","Mostly Positive,(1,520),- 70% of the 1,520 user reviews for this game are positive.",7-Jun-18,"Early Access,Simulation,Early Access,Multiplayer,Open World,Indie,Singleplayer,Realistic,RPG,Online Co-Op,Driving,Action,Third Person,First-Person,Co-op,Funny,Crime","Indie,Simulation,Early Access"
https:,app,208580,STAR WARS Knights of the Old Republic II  The Sith Lords,will you follow the light side or succumb to the dark?","Very Positive,(64),- 87% of the 64 user reviews in the last 30 days are positive.","Very Positive,(7,934),- 88% of the 7,934 user reviews for this game are positive.","LucasArts,Disney Interactive,Lucasfilm,Aspyr (Mac, Linux),LucasArts,Disney Interactive,Lucasfilm,Aspyr (Mac, Linux)",57
https:,app,731490,Crash Bandicoot N Sane Trilogy,"Very Positive,(72),- 87% of the 72 user reviews in the last 30 days are positive.","Very Positive,(2,845),- 93% of the 2,845 user reviews for this game are positive.",29-Jun-18,"3D Platformer,Remake,Classic,Platformer,Singleplayer,Difficult,Great Soundtrack,Adventure,Action,Funny,Colorful,Cartoony,Retro,Family Friendly,Controller,Comedy,1990's,Masterpiece,Souls-like,Female Protagonist",Action
https:,app,901242,Mass Effect 2 Digital Deluxe Edition,"Very Positive,(44),- 90% of the 44 user reviews in the last 30 days are positive.",,27-Jan-10,"RPG,Sci-fi,Story Rich,Third-Person Shooter,Action,Space,Singleplayer,Great Soundtrack,Adventure,Cinematic,Choices Matter,Masterpiece,Third Person,Shooter,Romance,Character Customization,Atmospheric,Female Protagonist,Action RPG,Real-Time with Pause",RPG
https:,app,804490,Creed Rise to Glory,fight,and win like Creed.",,Survios,English
https:,app,319630,Life is Strange  Episode 1,"Very Positive,(552),- 91% of the 552 user reviews in the last 30 days are positive.","Overwhelmingly Positive,(123,683),- 96% of the 123,683 user reviews for this game are positive.",29-Jan-15,"Story Rich,Choices Matter,Great Soundtrack,Female Protagonist,Time Travel,Atmospheric,Episodic,Singleplayer,Adventure,Time Manipulation,Mystery,Multiple Endings,Third Person,Point & Click,Indie,Walking Simulator,Casual,Action,Memes,Masterpiece","Action,Adventure"
https:,app,329110,Gems of War  Puzzle RPG,"Mostly Positive,(59),- 79% of the 59 user reviews in the last 30 days are positive.","Mostly Positive,(4,272),- 76% of the 4,272 user reviews for this game are positive.",20-Nov-14,"Free to Play,Match 3,Puzzle,RPG,Casual,Strategy,Card Game,Adventure,Singleplayer,Fantasy,Multiplayer,Action,Touch-Friendly,Indie,Story Rich","Action,Adventure,Casual,Free to Play,RPG,Strategy"
https:,app,654880,Dream Daddy A Dad Dating Simulator,"Mostly Positive,(16),- 75% of the 16 user reviews in the last 30 days are positive.","Very Positive,(3,035),- 88% of the 3,035 user reviews for this game are positive.",20-Jul-17,"Dating Sim,Romance,Memes,Simulation,Visual Novel,Sexual Content,Character Customization,Indie,Funny,Casual,Cute,Choices Matter,Singleplayer,Story Rich,Mature,Multiple Endings,Comedy,NSFW,Nudity,Great Soundtrack","Casual,Indie,Simulation"
https:,app,311290,SpellForce 3,"Mixed,(78),- 66% of the 78 user reviews in the last 30 days are positive.","Mixed,(1,995),- 69% of the 1,995 user reviews for this game are positive.",7-Dec-17,"RPG,Strategy,RTS,Fantasy,Singleplayer,Multiplayer,Atmospheric,Great Soundtrack,Open World,Co-op,Adventure,Character Customization,Story Rich,CRPG,Isometric,Nudity,Building,Action","RPG,Strategy"
https:,app,588430,Fallout Shelter,"Very Positive,(392),- 87% of the 392 user reviews in the last 30 days are positive.","Very Positive,(25,473),- 85% of the 25,473 user reviews for this game are positive.",29-Mar-17,"Free to Play,Survival,Base Building,Post-apocalyptic,Singleplayer,Simulation,Strategy,Management,2D,Building,Casual,Crafting,Adventure,RPG,Sandbox,Funny,Atmospheric,Multiplayer,Action,Great Soundtrack","Free to Play,RPG,Simulation"
https:,app,626690,Sword Art Online Fatal Bullet,"Mostly Positive,(82),- 75% of the 82 user reviews in the last 30 days are positive.","Mostly Positive,(6,085),- 73% of the 6,085 user reviews for this game are positive.",23-Feb-18,"Anime,RPG,Character Customization,Multiplayer,JRPG,Action,Third-Person Shooter,Shooter,Open World,Third Person,Co-op,Singleplayer,MMORPG,Online Co-Op,Nudity,Fantasy,Sexual Content,Great Soundtrack,Visual Novel,FPS","Action,RPG"
https:,app,305620,The Long Dark,"Very Positive,(579),- 82% of the 579 user reviews in the last 30 days are positive.","Very Positive,(45,188),- 91% of the 45,188 user reviews for this game are positive.",1-Aug-17,"Survival,Open World,Exploration,Atmospheric,First-Person,Singleplayer,Adventure,Crafting,Sandbox,Simulation,Post-apocalyptic,Indie,Walking Simulator,Survival Horror,Early Access,Strategy,Action,Difficult,Multiplayer,Horror","Adventure,Indie,Simulation,Strategy"
https:,app,463530,Empires of the Undergrowth,"Very Positive,(44),- 95% of the 44 user reviews in the last 30 days are positive.","Very Positive,(1,207),- 91% of the 1,207 user reviews for this game are positive.",1-Dec-17,"Early Access,Strategy,Simulation,Early Access,Survival,RTS,Management,Indie,Singleplayer,Adventure,Base Building,God Game,City Builder,Resource Management,Science,Realistic,Sci-fi,Dark Humor,Great Soundtrack,Casual","Indie,Simulation,Strategy,Early Access"
https:,app,500,Left 4 Dead,"Very Positive,(275),- 93% of the 275 user reviews in the last 30 days are positive.","Very Positive,(13,811),- 94% of the 13,811 user reviews for this game are positive.",17-Nov-08,"Zombies,Co-op,FPS,Multiplayer,Action,Shooter,Online Co-Op,Horror,Team-Based,First-Person,Survival,Post-apocalyptic,Singleplayer,Atmospheric,Adventure,Tactical,Competitive,Moddable,Replay Value,Female Protagonist",Action
https:,app,551170,Onmyoji,"Very Positive,(25),- 84% of the 25 user reviews in the last 30 days are positive.","Mixed,(843),- 69% of the 843 user reviews for this game are positive.",18-Apr-18,"Strategy,RPG,Anime,Free to Play,Adventure,Turn-Based,Multiplayer,Early Access","Adventure,RPG,Strategy"
https:,app,590380,Into the Breach,"Very Positive,(60),- 93% of the 60 user reviews in the last 30 days are positive.","Very Positive,(4,993),- 92% of the 4,993 user reviews for this game are positive.",27-Feb-18,"Turn-Based Strategy,Strategy,Pixel Graphics,Indie,Turn-Based Tactics,Rogue-like,Mechs,Turn-Based,Sci-fi,Puzzle,Singleplayer,Isometric,Turn-Based Combat,Tactical,Replay Value,Rogue-lite,Great Soundtrack,Procedural Generation,RPG,Simulation","Indie,RPG,Simulation,Strategy"
https:,app,47410,Stronghold Kingdoms,"Mixed,(14),- 50% of the 14 user reviews in the last 30 days are positive.","Mixed,(7,504),- 65% of the 7,504 user reviews for this game are positive.",27-Feb-12,"Strategy,Free to Play,Medieval,Massively Multiplayer,Multiplayer,City Builder,Real-Time,Building,RTS,RPG,Action,Open World,Singleplayer,Addictive,War,PvP,Sandbox,MMORPG,Base Building,Simulation","Free to Play,Massively Multiplayer,Strategy"
https:,app,246620,Plague Inc Evolved,"Very Positive,(229),- 89% of the 229 user reviews in the last 30 days are positive.","Very Positive,(19,094),- 93% of the 19,094 user reviews for this game are positive.",18-Feb-16,"Strategy,Simulation,Indie,Singleplayer,Multiplayer,Zombies,Masterpiece,Tactical,Casual,Replay Value,Post-apocalyptic,Addictive,Early Access,Realistic,2D,Atmospheric,Difficult,Sandbox,Co-op,Survival","Casual,Indie,Simulation,Strategy"
https:,app,391220,Rise of the Tomb Raider,"Very Positive,(250),- 85% of the 250 user reviews in the last 30 days are positive.","Very Positive,(37,769),- 92% of the 37,769 user reviews for this game are positive.",9-Feb-16,"Adventure,Action,Lara Croft,Female Protagonist,Third Person,Singleplayer,Exploration,Action-Adventure,Open World,Survival,Story Rich,Puzzle,Atmospheric,Stealth,Third-Person Shooter,Parkour,Shooter,RPG,Great Soundtrack,Quick-Time Events","Action,Adventure"
https:,app,1029890,Layers of Fear 2,,"Mixed,(466),- 64% of the 466 user reviews for this game are positive.",28-May-19,"Psychological Horror,Atmospheric,Dark,Psychological,Story Rich,Walking Simulator,Singleplayer,Exploration,Puzzle,Mature,Surreal,Beautiful,Great Soundtrack,Drama,First-Person,Masterpiece,Choices Matter,Horror,Sequel,Psychedelic","Adventure,Casual,Indie"
https:,app,208650,Batman Arkham Knight,"Very Positive,(279),- 84% of the 279 user reviews in the last 30 days are positive.","Mostly Positive,(21,657),- 78% of the 21,657 user reviews for this game are positive.",23-Jun-15,"Batman,Action,Open World,Superhero,Stealth,Adventure,Third Person,Singleplayer,Detective,Fighting,Atmospheric,Story Rich,Dark,Comic Book,Masterpiece,Beat 'em up,Puzzle,Mature,Strategy,Sandbox","Action,Adventure"
https:,app,342200,MechWarrior Online Solaris 7,"Mixed,(42),- 54% of the 42 user reviews in the last 30 days are positive.","Mostly Positive,(5,738),- 74% of the 5,738 user reviews for this game are positive.",10-Dec-15,"Free to Play,Mechs,Multiplayer,Action,Shooter,Robots,Sci-fi,Simulation,FPS,Massively Multiplayer,Strategy,PvP,Tactical,First-Person,War,Team-Based,Survival,Walking Simulator,Open World,Singleplayer","Action,Free to Play,Massively Multiplayer,Simulation,Strategy"
https:,app,505230,Pathologic 2,,"Very Positive,(624),- 83% of the 624 user reviews for this game are positive.",23-May-19,"Atmospheric,Story Rich,Psychological Horror,Survival,Dark,Choices Matter,Singleplayer,Horror,Great Soundtrack,Indie,First-Person,Open World,RPG,Adventure,Survival Horror,Surreal,Masterpiece,Dystopian,Violent,Difficult","Adventure,Indie,RPG"
https:,app,4570,Warhammer 40000 Dawn of War  Game of the Year Edition,"Very Positive,(38),- 94% of the 38 user reviews in the last 30 days are positive.","Overwhelmingly Positive,(2,445),- 95% of the 2,445 user reviews for this game are positive.",1-Jan-06,"Strategy,Warhammer 40K,RTS,Sci-fi,Base Building,Multiplayer,Games Workshop,Tactical,Real-Time,Singleplayer,War,Classic,Action,Masterpiece,Gore,Great Soundtrack,Fantasy,Story Rich,Epic,Futuristic",Strategy
